user_id,item_id,item_top_tag1,item_top_tag2,item_top_tag3
869,3908,60,2,6
869,7832,1,22,87
869,2369,37,91,33
869,6073,1,16,6
869,9647,14,92,6
869,5251,37,91,6
869,1863,29,91,33
869,1893,0,21,7
869,2661,70,17,76
869,1898,56,17,77
869,3743,20,9,45
869,2613,32,36,104
869,1261,7,84,24
869,1266,1,84,1
869,4808,14,3,2
869,5637,56,73,31
869,7483,108,10,90
869,1288,20,62,33
869,9648,108,81,113
869,3754,84,10,71
869,2409,3,73,106
869,517,70,17,3
869,3759,38,6,78
869,5886,14,57,9
869,1307,1,9,7
869,2035,12,40,6
869,6079,3,4,11
869,2223,66,16,9
869,4436,60,21,6
869,1839,81,62,9
869,4559,66,16,71
869,5204,2,3,10
869,7554,1,0,35
869,9649,38,10,6
869,5489,14,62,6
869,1902,37,7,6
869,9159,14,9,6
869,4448,79,36,34
869,6140,38,16,6
869,8521,14,10,23
869,3816,1,7,6
869,5146,2,3,2
869,9650,14,10,6
869,9651,14,10,90
869,9652,49,10,6
869,5403,87,20,4
869,2463,3,73,35
869,5923,37,16,49
869,5986,66,16,6
869,8802,29,10,6
869,9653,66,10,6
869,7311,54,36,6
869,6655,13,103,9
869,8205,38,79,7
869,7653,66,10,33
869,7656,14,10,6
869,6104,3,4,77
869,1475,2,13,6
869,6158,66,16,5
869,2233,81,10,6
869,1487,66,16,6
869,6528,38,10,35
869,3067,14,92,6
869,8822,29,6,6
869,9654,14,10,6
869,5937,84,92,5
869,9655,29,10,6
869,1503,66,16,6
869,5678,1,7,87
869,9656,14,10,6
869,9274,66,10,113
869,9657,14,10,6
869,9658,29,91,6
869,9659,38,10,78
869,9660,14,10,6
869,9661,7,9,113
869,9662,81,10,6
869,9663,1,9,6
869,3868,14,79,78
869,9664,14,10,6
869,3869,38,6,6
869,9665,14,2,6
869,8837,67,16,109
869,9666,66,62,49
869,9667,14,10,6
869,8572,1,10,6
869,9668,14,10,6
869,9669,38,79,6
869,9670,14,10,6
869,6001,92,0,9
869,9671,29,79,78
869,5351,38,6,78
869,9672,81,10,6
869,8838,14,81,113
869,9673,66,10,6
869,6002,66,16,6
869,9674,14,16,28
869,4388,54,10,101
869,5256,81,62,9
869,7498,38,91,6
869,3879,38,6,6
869,5688,14,10,106
869,5085,3,73,104
869,9675,81,10,6
869,9676,0,10,1
869,9677,66,10,9
869,5951,1,90,10
869,9678,108,10,6
869,1771,37,10,6
869,1913,37,91,6
869,5602,7,81,9
869,9679,14,10,6
869,4792,108,10,6
869,9680,108,10,6
869,8863,108,114,6
869,5961,1,1,5
869,3898,1,10,6
869,5963,79,10,34
869,9681,38,6,34
869,9682,38,10,6
869,8866,108,10,6
869,9683,14,10,6
869,9684,14,10,5
870,29,12,11,16
870,261,12,18,34
870,1113,12,18,34
870,690,79,2,34
870,52,21,17,3
870,1158,3,14,35
870,8765,37,41,6
870,753,37,16,6
870,158,19,28,18
870,2119,7,2,80
870,1954,21,14,74
870,352,23,27,20
870,1828,71,29,20
870,1830,21,17,3
870,1802,3,29,3
870,5629,9,17,6
870,1964,23,27,20
870,2661,70,17,76
870,3231,30,24,18
870,2223,66,16,9
870,1839,81,62,9
870,4730,14,10,35
870,4842,9,17,35
870,852,14,2,6
870,7556,14,12,66
870,7558,14,12,66
870,5648,66,16,71
870,5581,14,0,9
870,3060,37,10,33
870,7083,37,10,6
870,7489,108,10,6
870,7653,66,10,33
870,8479,14,18,6
870,1040,14,10,35
870,2920,15,25,7
870,1503,66,16,6
870,5774,66,13,33
870,9685,14,10,6
870,5603,1,0,33
871,242,60,57,6
871,21,7,5,11
871,252,5,11,55
871,466,69,5,11
871,646,8,17,11
871,488,69,5,11
871,60,7,21,13
871,5206,5,76,11
872,460,12,18,7
872,247,7,18,10
872,248,7,40,24
872,19,7,0,10
872,249,12,18,34
872,22,7,0,12
872,2840,12,50,34
872,261,12,18,34
872,461,12,23,34
872,262,12,18,30
872,1577,12,40,16
872,266,12,18,34
872,669,12,50,16
872,1113,12,18,34
872,123,44,40,41
872,628,12,18,34
872,50,12,26,16
872,314,12,18,38
872,702,15,19,22
872,629,12,80,6
872,630,12,25,28
872,633,15,13,4
872,635,54,48,6
872,484,4,13,75
872,2119,7,2,80
872,910,24,10,7
872,1195,12,4,6
872,1199,54,19,6
872,237,12,18,34
872,1837,81,91,49
872,2850,100,10,4
872,2853,14,18,40
872,1248,12,25,22
872,4815,44,10,34
872,1318,15,19,6
872,3545,12,18,34
872,5199,0,3,7
872,3263,20,22,27
872,3267,7,85,17
872,2877,15,13,12
872,987,24,18,7
872,8,2,8,7
872,3828,14,0,0
872,3281,7,90,16
872,1020,24,56,16
872,2912,87,10,6
872,4386,56,10,34
872,5597,99,48,7
872,1749,15,96,7
872,9686,7,56,6
872,1677,15,13,6
872,3289,12,82,16
872,3290,12,22,47
872,4889,2,117,9
872,9687,7,18,10
872,6306,14,102,6
872,6879,7,56,16
873,460,12,18,7
873,2136,4,5,6
873,21,7,5,11
873,1916,12,25,11
873,2137,5,11,6
873,2838,4,10,4
873,223,12,18,7
873,665,12,10,3
873,39,1,8,7
873,1099,5,11,4
873,261,12,18,34
873,318,12,14,6
873,633,15,13,4
873,638,12,18,34
873,639,12,31,34
873,479,5,11,75
873,1076,3,14,11
873,484,4,13,75
873,2361,5,11,4
873,5613,12,18,70
873,2150,4,5,4
873,1983,5,11,75
873,499,4,5,4
873,3021,12,40,3
873,3032,82,19,34
873,1228,49,19,34
873,3253,12,13,16
873,2398,4,19,22
873,1713,54,11,4
873,2858,4,19,6
873,1287,54,11,31
873,605,8,41,18
873,3016,49,40,4
873,4723,49,19,34
873,4727,14,11,13
873,4728,14,11,60
873,5200,10,5,7
873,2442,12,31,37
873,1346,54,19,11
873,9047,12,11,13
873,7716,40,11,75
873,3143,91,19,6
873,4596,49,19,11
873,9688,12,41,6
873,7864,49,40,47
873,5935,91,88,6
873,2508,4,10,40
873,4770,4,19,16
873,9689,15,83,6
873,4775,7,18,66
873,9404,99,10,6
873,9690,2,0,1
873,9691,12,10,6
873,617,12,21,6
873,7681,49,19,16
873,3166,15,19,82
873,241,12,10,6
873,2933,4,19,6
873,9426,12,83,34
873,4791,14,19,11
874,244,14,59,23
874,17,4,5,4
874,21,7,5,11
874,83,34,14,7
874,462,12,40,22
874,125,8,46,15
874,235,58,14,18
874,2250,1,84,7
874,154,12,48,34
874,477,51,51,3
874,3908,60,2,6
874,7834,1,81,49
874,5053,34,10,54
874,5885,110,10,9
874,1839,81,62,9
874,5981,66,13,33
874,4941,60,21,34
874,9048,5,13,4
874,4585,51,36,6
874,9393,37,41,6
874,9692,1,56,10
874,9693,20,36,6
874,7088,37,16,33
875,692,14,15,3
875,1156,14,14,15
875,156,8,21,32
875,158,19,28,18
875,65,8,15,18
876,21,7,5,11
876,1578,57,19,16
876,669,12,50,16
876,85,35,21,30
876,1123,15,13,6
876,475,5,11,55
876,717,57,55,57
876,894,7,20,10
876,1830,21,17,3
876,938,7,56,81
876,3098,20,22,6
876,1898,56,17,77
876,3039,16,14,19
876,4808,14,3,2
876,758,9,16,90
876,1661,59,50,52
876,8957,14,10,6
876,536,4,5,3
876,2753,8,20,102
876,9374,14,10,6
876,8966,14,10,6
876,9694,14,10,6
876,9695,14,10,6
876,9696,14,10,6
876,9697,14,10,6
877,877,0,13,1
877,25,9,12,3
877,31,9,17,6
877,4711,9,15,18
877,256,3,14,22
877,3029,98,87,109
877,695,9,9,18
877,1831,13,16,19
877,1715,21,11,3
877,1292,32,28,18
877,6571,9,118,100
877,5642,9,17,100
877,9609,9,118,3
877,3155,8,29,32
877,5674,9,2,6
878,798,11,9,55
878,9698,38,10,36
878,5308,13,12,69
879,48,20,24,18
879,1929,8,15,18
879,106,3,14,11
879,739,14,10,6
879,353,51,51,3
879,5642,9,17,100
879,101,39,14,6
880,27,11,14,15
880,252,5,11,55
880,31,9,17,6
880,1097,8,21,15
880,37,11,15,19
880,255,22,10,3
880,1921,8,15,18
880,83,34,14,7
880,225,14,14,18
880,278,30,14,18
880,2630,14,14,18
880,305,22,46,18
880,152,48,34,18
880,1928,39,21,50
880,692,14,15,3
880,1593,8,25,15
880,53,22,16,6
880,1937,23,34,26
880,1156,14,14,15
880,1157,11,20,15
880,650,14,21,37
880,54,23,27,20
880,1165,20,69,3
880,1166,8,15,18
880,337,22,46,26
880,747,8,15,18
880,341,30,28,3
880,158,19,28,18
880,343,22,29,6
880,92,8,21,15
880,352,23,27,20
880,353,51,51,3
880,1963,51,51,3
880,1964,23,27,20
880,3909,20,24,18
880,1984,11,14,15
880,3007,62,34,34
880,3525,30,14,32
880,2327,30,10,18
880,507,11,77,50
880,3368,23,10,62
880,189,8,21,15
880,3808,14,34,32
880,662,11,15,3
880,6823,14,10,6
880,9699,30,25,6
880,2093,14,10,6
880,2094,14,29,15
880,3841,54,25,15
880,3855,76,40,6
880,9700,107,15,37
880,2235,47,29,3
881,1593,8,25,15
881,9701,5,10,7
882,252,5,11,55
882,1101,16,20,22
882,81,16,20,18
882,1103,20,21,45
882,2295,8,24,19
882,116,20,24,3
882,224,47,14,50
882,140,8,21,43
882,219,54,20,22
882,147,30,14,18
882,148,30,14,18
882,287,61,49,59
882,150,11,14,15
882,292,8,40,18
882,300,63,65,6
882,153,14,47,20
882,235,58,14,18
882,53,22,16,6
882,330,14,34,6
882,1600,58,14,18
882,5723,11,14,19
882,344,20,24,18
882,345,47,15,3
882,346,64,69,44
882,347,61,49,18
882,2644,58,21,44
882,349,61,14,65
882,350,63,21,44
882,1693,12,13,22
882,3093,8,15,38
882,1190,7,18,81
882,2208,20,21,3
882,1199,54,19,6
882,5192,20,24,22
882,366,8,15,32
882,1620,8,51,50
882,2572,20,21,45
882,2671,8,21,15
882,2801,20,31,45
882,5383,8,21,32
882,385,64,69,63
882,6751,8,15,18
882,5724,58,14,45
882,1634,8,20,18
882,3185,47,14,43
882,401,8,21,19
882,3667,8,37,6
882,966,7,20,3
882,6910,20,24,15
882,1327,20,13,18
882,410,20,21,15
882,411,11,14,44
882,4550,20,10,3
882,5701,8,21,43
882,2814,20,31,45
882,7004,20,65,3
882,425,61,21,3
882,4981,16,20,18
882,7924,8,20,6
882,4679,51,14,18
882,1379,8,65,15
882,1381,20,14,44
882,2713,11,63,19
882,9080,51,14,43
882,3137,58,65,3
882,3658,58,14,6
882,9702,8,10,6
882,5564,58,14,15
882,5703,20,38,45
882,5396,20,24,22
882,444,68,29,3
882,6769,101,108,3
882,6301,16,10,6
882,9703,20,14,6
882,9704,14,10,6
882,4489,8,15,6
882,3626,8,10,6
882,9705,8,20,6
882,3002,8,21,50
883,9377,91,10,6
883,174,52,10,6
883,3052,54,10,6
883,5276,54,36,90
883,603,12,36,19
883,9706,1,2,9
883,9707,14,10,6
883,240,12,56,53
883,9708,8,62,49
883,9709,12,81,6
883,9710,14,10,6
883,618,14,83,6
884,460,12,18,7
884,249,12,18,34
884,223,12,18,7
884,261,12,18,34
884,666,12,40,16
884,268,12,10,16
884,1588,12,40,16
885,569,74,40,22
885,1107,54,64,73
885,226,57,19,34
885,6179,29,102,40
885,666,12,40,16
885,1574,74,50,34
885,1621,74,40,31
885,6406,98,40,102
885,3111,32,20,34
885,4569,74,40,57
886,786,22,57,3
886,827,34,70,92
886,828,25,58,23
886,829,25,57,92
886,645,34,70,7
886,870,25,13,6
886,871,25,57,6
886,245,34,32,6
886,875,34,70,6
886,4062,34,70,60
886,3019,0,13,1
886,460,12,18,7
886,1,1,1,1
886,3239,7,90,16
886,20,7,2,1
886,877,0,13,1
886,29,12,11,16
886,252,5,11,55
886,31,9,17,6
886,33,7,18,17
886,37,11,15,19
886,1098,21,27,11
886,2774,30,14,95
886,254,11,14,15
886,46,12,17,3
886,47,4,5,22
886,76,31,14,5
886,762,56,22,74
886,4909,38,14,18
886,1103,20,21,45
886,256,3,14,22
886,224,47,14,50
886,258,0,13,1
886,1922,35,4,6
886,1106,35,4,6
886,226,57,19,34
886,9711,86,55,52
886,5158,35,10,6
886,262,12,18,30
886,1574,74,50,34
886,1793,12,10,21
886,1687,57,19,34
886,267,12,50,16
886,272,53,40,4
886,123,44,40,41
886,125,8,46,15
886,1115,20,21,45
886,2604,8,21,19
886,3428,56,20,27
886,1119,20,24,18
886,85,35,21,30
886,834,20,21,55
886,627,12,31,16
886,1091,8,15,18
886,282,59,55,57
886,148,30,14,18
886,291,11,46,3
886,303,48,21,20
886,307,48,34,62
886,467,14,73,6
886,1795,3,14,32
886,3047,74,10,6
886,5420,74,10,77
886,1925,29,64,83
886,9041,31,10,73
886,3048,74,102,73
886,4521,18,64,6
886,6925,31,10,6
886,3049,74,102,6
886,1130,3,10,3
886,9712,18,50,73
886,6181,70,10,6
886,646,8,17,11
886,1927,18,11,40
886,1928,39,21,50
886,2350,9,17,3
886,1133,32,20,28
886,791,39,60,40
886,792,39,25,56
886,793,56,20,31
886,1136,3,22,28
886,154,12,48,34
886,1142,53,36,31
886,1932,21,17,3
886,9713,14,10,27
886,8502,14,29,15
886,1155,23,34,26
886,1937,23,34,26
886,2205,8,10,19
886,476,5,11,55
886,477,51,51,3
886,651,69,57,11
886,3902,34,32,20
886,3244,11,14,31
886,1158,3,14,35
886,6550,30,21,19
886,2556,11,10,6
886,1597,53,40,58
886,2844,8,19,6
886,717,57,55,57
886,677,71,34,6
886,54,23,27,20
886,1941,55,27,6
886,1946,71,10,99
886,156,8,21,32
886,481,29,10,76
886,2846,8,101,83
886,703,12,11,21
886,2141,5,11,22
886,4713,14,75,13
886,486,4,75,13
886,2962,12,23,3
886,3530,39,10,64
886,726,25,30,23
886,1952,7,85,60
886,1173,20,22,18
886,2954,7,18,23
886,2207,11,20,45
886,744,9,17,3
886,749,8,15,18
886,1175,4,14,74
886,2119,7,2,80
886,1177,70,17,76
886,4359,76,20,112
886,345,47,15,3
886,2794,34,70,7
886,4073,106,34,6
886,1800,53,40,6
886,4075,38,119,20
886,9714,22,10,6
886,490,14,10,6
886,9045,15,79,6
886,5973,38,57,35
886,796,14,55,6
886,92,8,21,15
886,1182,70,17,4
886,896,34,70,7
886,897,25,57,6
886,8503,25,57,81
886,3346,77,10,20
886,58,25,30,23
886,901,10,30,54
886,903,7,70,6
886,904,25,57,92
886,905,25,30,75
886,907,25,30,75
886,908,25,41,75
886,933,25,30,7
886,936,14,70,75
886,1186,71,29,74
886,1830,21,17,3
886,93,20,13,34
886,4525,82,55,34
886,939,7,18,81
886,3479,9,9,74
886,1802,3,29,3
886,5265,3,12,77
886,1695,74,102,11
886,1698,15,48,6
886,1604,59,18,52
886,1963,51,51,3
886,1084,23,93,26
886,9715,39,60,91
886,799,14,10,91
886,2368,39,60,57
886,800,86,10,6
886,9716,86,55,56
886,9717,86,10,91
886,5047,51,104,3
886,1209,1,9,18
886,1892,91,14,18
886,1973,21,4,34
886,62,21,11,3
886,166,51,51,22
886,8970,14,10,6
886,6401,29,40,83
886,64,22,32,6
886,494,5,76,11
886,2149,5,76,18
886,498,4,5,4
886,1218,74,21,17
886,2191,39,68,57
886,3506,71,34,6
886,3507,19,34,5
886,1985,21,17,3
886,1226,38,57,9
886,9718,51,51,22
886,2162,34,13,5
886,2661,70,17,76
886,3357,38,10,6
886,5799,39,10,6
886,1243,14,14,32
886,2777,21,10,6
886,4704,20,24,18
886,3107,20,38,29
886,2607,20,54,18
886,2383,53,25,6
886,2396,53,11,58
886,2557,38,57,6
886,1997,38,6,18
886,3746,11,9,7
886,5881,34,9,35
886,806,14,21,6
886,807,38,6,18
886,3725,39,77,4
886,2856,8,17,11
886,2165,4,5,6
886,2398,4,19,22
886,1255,39,60,73
886,2611,32,20,58
886,507,11,77,50
886,1259,29,40,83
886,3914,7,24,16
886,9719,39,60,91
886,2000,21,10,11
886,2001,21,10,11
886,2779,21,15,3
886,2677,21,14,37
886,8730,8,25,6
886,2806,39,20,18
886,5637,56,73,31
886,2013,80,39,88
886,9720,86,10,91
886,8417,14,10,6
886,5805,14,10,91
886,386,39,60,57
886,4424,14,110,6
886,509,69,11,13
886,9721,53,36,28
886,4363,14,10,6
886,9722,56,10,6
886,9723,56,10,6
886,2975,68,10,20
886,2620,54,91,19
886,3254,20,22,1
886,4861,0,13,1
886,3255,11,14,50
886,6187,72,10,17
886,1281,0,13,0
886,6188,105,77,6
886,6190,35,10,6
886,6191,14,77,104
886,4365,105,77,6
886,3010,35,10,6
886,6193,35,10,6
886,6194,35,10,6
886,953,7,10,81
886,1286,20,13,102
886,9724,86,10,91
886,813,39,60,57
886,2409,3,73,106
886,959,14,85,7
886,961,34,70,7
886,962,7,31,81
886,4815,44,10,34
886,3078,14,51,50
886,3055,50,25,37
886,96,4,37,6
886,963,14,11,6
886,2166,51,51,22
886,513,47,78,6
886,737,5,11,22
886,3920,82,37,6
886,2024,51,51,6
886,3757,71,34,11
886,3666,14,10,20
886,2025,51,31,39
886,517,70,17,3
886,1299,21,17,3
886,3437,8,29,6
886,2031,21,15,37
886,1300,7,40,16
886,3759,38,6,78
886,3760,38,57,96
886,3921,34,13,14
886,8418,51,31,63
886,6013,34,13,10
886,965,54,10,7
886,2417,53,10,6
886,2423,53,10,6
886,8908,14,10,6
886,5054,53,10,6
886,5056,31,14,6
886,4132,23,34,6
886,6200,72,10,6
886,1643,35,21,6
886,4432,39,18,7
886,5428,39,60,57
886,1645,59,55,6
886,4433,30,40,39
886,1311,20,31,50
886,966,7,20,3
886,2430,18,64,3
886,3764,14,34,6
886,3487,72,10,6
886,9725,51,99,95
886,6577,89,10,6
886,6202,72,77,6
886,4435,54,50,40
886,3558,12,18,6
886,2869,15,25,4
886,2870,15,25,4
886,7510,3,73,6
886,2871,15,25,66
886,9046,4,10,18
886,9726,14,10,6
886,3652,27,10,85
886,9727,47,37,44
886,8235,51,63,6
886,8236,51,10,6
886,8238,14,10,6
886,711,4,10,50
886,6205,51,10,39
886,1333,39,56,7
886,3716,77,10,6
886,2044,89,33,6
886,3768,89,67,20
886,4148,77,34,20
886,972,54,13,22
886,5160,35,10,6
886,7511,100,50,4
886,5058,8,15,6
886,773,14,29,20
886,2048,11,9,52
886,3522,14,17,104
886,7240,30,21,6
886,2687,51,51,107
886,2622,20,14,95
886,9728,38,79,83
886,5028,8,37,6
886,522,4,5,31
886,2438,53,36,6
886,9729,32,22,31
886,6136,32,10,6
886,5483,54,22,6
886,4373,53,10,34
886,9730,74,10,6
886,5389,56,22,104
886,3791,14,14,3
886,1343,20,18,10
886,3386,51,51,63
886,2052,14,10,50
886,9731,51,51,26
886,9732,51,51,63
886,9733,51,51,63
886,982,25,57,92
886,3794,25,57,6
886,5980,66,92,6
886,9734,20,10,3
886,2264,94,10,6
886,4812,94,10,6
886,987,24,18,7
886,3390,23,10,20
886,2445,4,22,4
886,3795,30,40,3
886,9735,21,34,3
886,3796,4,102,6
886,3797,0,0,6
886,1733,50,60,52
886,3799,100,10,7
886,5983,38,57,55
886,6506,36,28,6
886,9736,14,13,16
886,6215,35,10,6
886,9737,35,77,103
886,3941,51,10,6
886,7123,14,10,6
886,7124,14,19,35
886,6137,7,90,5
886,4941,60,21,34
886,7128,8,10,4
886,2879,70,10,6
886,3311,17,71,6
886,2985,7,62,37
886,9738,74,64,40
886,993,25,57,92
886,4198,68,112,6
886,6083,100,17,28
886,7794,72,77,6
886,856,25,13,34
886,9739,22,34,20
886,4446,34,10,7
886,2064,3,73,35
886,5164,35,10,37
886,5165,35,4,6
886,9740,20,31,81
886,7485,54,22,19
886,4378,14,10,6
886,4846,3,14,6
886,6140,38,16,6
886,9741,82,10,6
886,9065,21,15,6
886,9742,21,15,3
886,2070,22,32,23
886,9743,86,55,56
886,9744,14,10,91
886,9745,39,55,52
886,5495,51,51,6
886,5506,4,19,6
886,5297,35,79,6
886,8426,51,51,6
886,9746,51,51,95
886,9747,51,51,22
886,8114,9,14,5
886,4946,56,38,6
886,3957,4,18,13
886,3815,8,22,5
886,3959,32,5,6
886,5766,22,33,26
886,9748,70,117,2
886,7272,5,21,19
886,859,25,58,4
886,6817,8,16,6
886,9749,14,81,6
886,8531,14,9,5
886,4452,47,37,6
886,2890,15,13,10
886,2078,11,9,15
886,2080,21,27,3
886,9750,14,10,6
886,6045,30,21,45
886,532,14,79,6
886,533,73,11,6
886,3821,32,36,6
886,3822,14,10,34
886,9751,7,9,5
886,5788,70,78,33
886,7214,23,34,6
886,1009,25,30,81
886,3018,7,70,81
886,9752,34,70,95
886,6227,72,10,6
886,6230,72,10,6
886,6231,82,77,6
886,4589,54,21,3
886,6237,72,31,22
886,6331,14,79,17
886,9202,14,11,78
886,6333,14,10,11
886,9753,14,10,6
886,8795,14,10,6
886,9754,18,10,6
886,9755,29,102,17
886,9756,18,73,113
886,7638,18,79,78
886,6337,108,10,6
886,9757,18,10,113
886,9758,18,10,6
886,9759,14,77,6
886,9760,14,13,4
886,9456,29,102,6
886,2462,11,14,15
886,434,48,34,6
886,1427,34,29,3
886,9761,11,21,18
886,6377,21,10,74
886,4849,8,17,35
886,5221,7,75,95
886,7562,30,14,4
886,2892,7,25,6
886,8538,14,10,6
886,9762,14,10,6
886,9763,54,36,113
886,538,29,10,6
886,4227,31,79,3
886,5837,31,101,28
886,6255,35,104,6
886,539,29,10,6
886,9764,39,60,57
886,9205,6,10,7
886,5070,54,10,58
886,9264,109,21,18
886,7019,38,34,18
886,5071,3,10,6
886,4597,3,11,31
886,2472,14,73,76
886,9008,77,10,20
886,2088,80,17,104
886,1442,7,52,6
886,2474,3,73,76
886,7142,73,10,67
886,9765,14,10,76
886,7148,14,10,6
886,2478,56,40,31
886,9766,86,55,24
886,2994,7,56,37
886,5314,78,20,22
886,3661,14,34,107
886,2482,14,10,6
886,7303,12,73,76
886,7155,14,10,6
886,7156,56,10,4
886,2232,8,21,7
886,4465,48,34,18
886,9767,51,51,6
886,3835,68,10,50
886,6259,14,10,6
886,2903,4,14,29
886,2485,18,10,11
886,7368,7,18,16
886,3975,12,40,82
886,9768,86,10,91
886,9769,20,10,6
886,4249,106,34,58
886,9770,12,18,16
886,4251,14,34,6
886,7158,70,10,67
886,7542,11,89,6
886,9771,30,10,6
886,7160,70,17,3
886,2490,70,17,4
886,1458,56,17,104
886,9206,14,10,5
886,3979,51,51,22
886,8540,95,10,54
886,4253,7,107,94
886,3980,34,10,7
886,1462,1,84,6
886,5319,70,10,6
886,6261,14,10,6
886,9772,70,104,103
886,3981,72,10,6
886,6262,14,104,6
886,1464,35,104,6
886,5074,35,104,104
886,7650,72,31,22
886,8958,14,37,50
886,6264,35,10,6
886,7799,35,10,6
886,5320,70,104,103
886,9773,72,77,6
886,6265,14,40,77
886,9774,72,66,51
886,6267,72,77,6
886,7800,14,10,6
886,9775,14,10,6
886,9776,72,10,6
886,6270,72,10,103
886,7801,14,10,6
886,9565,11,15,3
886,2904,3,73,76
886,3843,81,9,106
886,8026,39,60,70
886,3985,14,14,104
886,3523,35,10,6
886,9777,35,10,6
886,9778,35,97,58
886,9779,35,10,6
886,8978,14,11,103
886,9780,35,4,6
886,9781,35,11,37
886,6940,35,10,6
886,6274,35,10,104
886,8432,4,37,6
886,3499,39,22,95
886,3844,14,10,6
886,4764,4,31,33
886,9782,7,18,81
886,3988,69,10,7
886,4469,82,37,39
886,2495,74,10,58
886,9362,38,57,6
886,3991,34,9,14
886,8095,54,18,41
886,9783,39,45,56
886,9784,29,10,6
886,7531,66,10,78
886,5669,66,28,6
886,546,47,78,6
886,6280,35,10,6
886,8207,14,13,16
886,9785,86,10,91
886,2914,3,73,6
886,2501,14,10,78
886,2503,54,73,76
886,7166,14,10,6
886,9786,51,10,6
886,1035,20,13,34
886,7167,36,74,6
886,548,36,73,6
886,8327,14,10,6
886,3997,51,31,6
886,7169,36,74,94
886,9787,82,51,3
886,3999,51,10,22
886,549,14,10,6
886,4000,21,10,6
886,9788,51,31,39
886,6665,51,76,39
886,8808,108,10,6
886,1485,56,20,31
886,4278,51,99,39
886,5398,74,50,78
886,8556,25,10,23
886,8607,14,10,6
886,5519,11,25,3
886,8631,14,13,23
886,9789,86,10,91
886,9790,36,12,35
886,8712,14,10,6
886,4615,54,91,6
886,9149,33,14,18
886,9522,14,22,6
886,8745,14,15,50
886,5337,108,36,6
886,5936,56,14,113
886,4006,14,10,13
886,2512,53,22,6
886,2513,53,10,6
886,8924,53,95,6
886,7173,66,97,77
886,5520,39,60,91
886,9791,20,40,6
886,4009,12,29,6
886,6946,31,10,17
886,2106,51,5,22
886,2918,54,109,77
886,2519,14,10,6
886,3462,54,37,55
886,6162,38,53,19
886,6530,18,14,6
886,5677,3,10,88
886,8444,14,31,6
886,4014,51,5,104
886,9792,35,10,6
886,5522,35,25,6
886,9793,4,25,6
886,9794,14,10,6
886,9795,14,10,6
886,9796,14,81,6
886,9797,11,20,45
886,9798,38,9,5
886,5996,34,13,29
886,2920,15,25,7
886,9799,7,13,7
886,9800,4,81,37
886,5997,34,13,5
886,5080,34,70,7
886,5999,7,21,23
886,9801,38,70,54
886,4624,8,23,15
886,2922,53,4,31
886,9802,53,73,77
886,9803,53,73,6
886,2526,74,73,76
886,9804,22,57,3
886,9805,11,20,34
886,5349,36,17,77
886,6696,10,13,4
886,9027,18,34,18
886,9806,32,17,77
886,7320,54,10,6
886,9807,30,37,39
886,6956,14,50,83
886,7179,14,10,6
886,4694,14,57,54
886,9808,8,21,31
886,9809,4,81,104
886,6165,56,9,31
886,9810,14,10,6
886,8573,14,13,37
886,9811,54,10,6
886,2531,14,36,6
886,5353,53,25,6
886,2782,11,15,34
886,7180,70,74,35
886,3871,8,17,104
886,9812,39,60,56
886,4303,77,119,6
886,9527,20,31,37
886,6305,20,15,18
886,6958,14,39,83
886,3877,31,10,3
886,4306,31,22,31
886,9813,72,104,6
886,6960,14,64,6
886,7182,53,73,6
886,9814,31,39,83
886,4033,51,51,22
886,9815,47,31,11
886,4307,51,107,6
886,9816,39,60,56
886,6309,18,64,40
886,6004,34,9,6
886,4632,18,64,52
886,454,59,55,73
886,557,36,10,77
886,8450,14,10,91
886,5853,14,10,6
886,9817,86,10,91
886,9818,35,10,6
886,9819,11,20,31
886,7187,53,10,6
886,7189,8,78,6
886,9820,14,81,113
886,9141,73,109,76
886,2533,14,11,6
886,9821,20,22,31
886,6719,30,25,6
886,8844,38,22,6
886,9822,39,60,56
886,9823,39,60,91
886,9824,39,60,6
886,9825,39,60,91
886,9826,39,106,91
886,4041,51,10,39
886,7191,31,10,6
886,5949,8,50,6
886,9827,34,10,89
886,8987,74,10,73
886,8579,7,9,54
886,9828,25,13,23
886,4045,69,5,6
886,9829,38,10,35
886,9231,14,13,7
886,7538,4,10,4
886,9830,74,10,76
886,4641,74,50,34
886,9831,14,10,6
886,9832,20,24,6
886,9833,14,10,6
886,9834,4,77,6
886,9835,51,37,50
886,1539,39,60,41
886,9836,51,40,39
886,9837,53,97,6
886,9838,53,97,6
886,9839,53,97,37
886,9840,53,40,6
886,8330,51,51,6
886,6323,38,10,32
886,9841,38,10,96
886,3001,39,60,95
886,8456,14,10,91
886,1543,94,10,7
886,7239,51,99,6
886,4330,77,34,20
886,8884,14,13,52
886,5746,11,10,6
886,9842,12,10,6
886,5532,39,10,91
886,8850,67,26,88
886,9843,47,106,50
886,8586,25,57,6
886,8458,82,10,6
886,4396,53,10,6
886,9844,86,10,91
886,7499,56,89,6
886,9845,32,10,6
886,9846,14,10,6
886,8857,52,10,6
886,9847,14,10,6
886,9848,32,17,104
886,6745,69,15,6
886,7828,8,22,6
886,8885,14,10,19
886,9849,14,11,78
886,9850,14,81,6
886,9851,39,60,56
886,2546,15,55,11
886,9852,18,64,40
886,1555,15,13,12
886,9853,86,10,91
886,9854,36,19,6
886,4057,12,10,6
886,8886,14,13,11
886,8494,7,7,81
886,9855,11,20,19
